strain	accession	genbank_accession_rev	strain_original	date	region	country	division	location	host	date_submitted	sra_accession	abbr_authors	reverse	clade	outbreak	lineage	coverage	missing_data	divergence	nonACGTN	QC_missing_data	QC_mixed_sites	QC_rare_mutations	QC_frame_shifts	QC_stop_codons	frame_shifts	is_reverse_complement	authors	institution
OP324465	OP324465	OP324465.1	Monkeypox/PT0148/2022	2022-07-07	Europe	Portugal			Homo sapiens	2022-08-29		Isidro et al		IIb	hMPXV-1	B.1	0.9684750695962152	4607.0	588.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
OP555491	OP555491	OP555491.1	Monkeypox/PT0395/2022	2022-07-13	Europe	Portugal			Homo sapiens	2022-09-30		Isidro et al		IIb	hMPXV-1	B.1	0.9674812001480664	5227.0	595.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
OP245319	OP245319	OP245319.1	MPX/PT0065/2022	2022-07-27	Europe	Portugal			Homo sapiens	2022-08-17		Isidro et al		IIb	hMPXV-1	B.1	0.9785253208524964	3437.0	605.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
OP555470	OP555470	OP555470.1	Monkeypox/PT0374/2022	2022-07-07	Europe	Portugal			Homo sapiens	2022-09-30		Isidro et al		IIb	hMPXV-1	B.1	0.9859032802762552	1998.0	598.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
OP245327	OP245327	OP245327.1	MPX/PT0073/2022	2022-07-27	Europe	Portugal			Homo sapiens	2022-08-17		Isidro et al		IIb	hMPXV-1	B.1	0.9898787580688508	442.0	601.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
OP555478	OP555478	OP555478.1	Monkeypox/PT0382/2022	2022-07-12	Europe	Portugal			Homo sapiens	2022-09-30		Isidro et al		IIb	hMPXV-1	B.1	0.9872571738612336	1507.0	600.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
OP752119	OP752119	OP752119.1	MPXV_USA_2022_TN0006	2022-08-XX	North America	USA	Tennessee		Homo sapiens	2022-11-01	SRR22110869	Gigante et al		IIb	hMPXV-1	B.1	0.9997920987378872	41.0	608.0	0.0	good	good	good	good	good		False	Gigante,C.M., Thomas,L., Zhao,H., Batra,D., Hetrick,E.E., Howard,D.T., Kovar,L., Seabolt,M.H., Morrison,S.S., Desch,M., Knipe,K., Weigand,M.R., Sheth,M., Burgin,A., Burroughs,M., Lee,J., Wilkins,K., McCollum,A., Hutson,C., Davidson,W., Rao,A., Dunn,J., Li,Y.	CDC, DHCPP-PRB
OP392536	OP392536	OP392536.1	MpxV/human/USA/WA-UW-080292/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-09-08	SRR21524966	Sereewit et al		IIb	hMPXV-1	B.1	0.9997211080630194	55.0	609.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP580593	OP580593	OP580593.1	hMPX/USA/CA-LACPHL-MA00160/2022	2022-08-10	North America	USA			Homo sapiens	2022-10-04		Hemarajata et al		IIb	hMPXV-1	B.1	0.97882956660193	2626.0	599.0	1.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP879731	OP879731	OP879731.1	NJ-MPXV-011	2022-08-17	North America	USA	New Jersey		Homo sapiens	2022-11-22	SRR22321681	Palmateer et al		IIb	hMPXV-1	B.1	0.974230385022996	1455.0	588.0	0.0	good	good	good	good	good		False	Palmateer,N.C.	New Jersey Department of Health, Public Health and Environmental Laboratories
OP687934	OP687934	OP687934.1	MPXV_USA_2022_MN0007	2022-08-XX	North America	USA	Minnesota		Homo sapiens	2022-10-20	SRR21971012	Gigante et al		IIb	hMPXV-1	B.1	0.9997920987378872	41.0	605.0	0.0	good	good	good	good	good		False	Gigante,C.M., Ostadkar,R., Zhao,H., Batra,D., Hetrick,E.E., Howard,D.T., Kovar,L., Morrison,S.S., Seabolt,M.H., Weigand,M.R., Knipe,K., Sheth,M., Burgin,A., Burroughs,M., Lee,J., Wilkins,K., McCollum,A., Hutson,C., Davidson,W., Rao,A., Wang,X., Li,Y.	CDC, DHCPP-PRB
OP820453	OP820453	OP820453.1	hMpxV/Human/USA/IL-RIPHL-MPXV_10004/2022	2022-08-19	North America	USA	Illinois	Cook County IL	Homo sapiens	2022-11-14		Barbian et al		IIb	hMPXV-1	B.1.3	0.983246200731204	2612.0	611.0	0.0	good	good	good	good	good		False	Barbian,H., Green,S., Kunstman,K., Araujo Perez,F., Bobrovska,S., Hayden,M., Moore,N.	Rush University Meical Center, Regional Innovative Public Health Laboratory (RIPHL)
OP743955	OP743955	OP743955.1	MpxV/human/USA/WA-UW-089756/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085349	Sereewit et al		IIb	hMPXV-1	B.1.1	1.0	0.0	608.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP257259	OP257259	OP257259.1	MpxV/human/USA/WA-UW-085684/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-08-19	SRR21236085	Sereewit et al		IIb	hMPXV-1	B.1.11	1.0	0.0	614.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP820459	OP820459	OP820459.1	hMpxV/Human/USA/IL-RIPHL-MPXV_10010/2022	2022-08-11	North America	USA	Illinois	Cook County IL	Homo sapiens	2022-11-14		Barbian et al		IIb	hMPXV-1	B.1.2	0.9859438463761796	2078.0	608.0	0.0	good	good	good	good	good		False	Barbian,H., Green,S., Kunstman,K., Araujo Perez,F., Bobrovska,S., Hayden,M., Moore,N.	Rush University Meical Center, Regional Innovative Public Health Laboratory (RIPHL)
OP628451	OP628451	OP628451.1	MpxV/human/USA/WA-UW-083401/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-10-13	SRR21887162	Sereewit et al		IIb	hMPXV-1	B.1	1.0	0.0	608.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP526855	OP526855	OP526855.1	MPXV_USA_2022_NY0493	2022-08-XX	North America	USA	New York		Homo sapiens	2022-09-26	SRR21684498	Gigante et al		IIb	hMPXV-1	B.1.11	0.9975305386670994	486.0	603.0	1.0	good	good	good	good	good		False	Gigante,C.M., Plumb,M., Ruprecht,A., Zhao,H., Wicker,V., Wilkins,K., Matheny,A., Khan,T., Davidson,W., Sheth,M., Burgin,A., Burroughs,M., Padilla,J., Lee,J.S., Batra,D., Hetrick,E.E., Howard,D.T., Garfin,J., Tate,L., Hubsmith,S.J., Mendoza,R.M., Stanek,D., Gillani,S., Lee,M., Mangla,A., Blythe,D., SierraPatev,S., Carpenter-Azevedo,K., Huard,R.C., Gallagher,G., Hall,J., Ash,S., Kovar,L., Seabolt,M.H., Weigand,M.R., Damon,I., Satheshkumar,P.S., McCollum,A.M., Hutson,C.L., Wang,X., Li,Y., Ruiz,V., Lee,J., McCollum,A., Hutson,C., Rao,A., Wang,J.	CDC, DHCPP-PRB
OP257248	OP257248	OP257248.1	MpxV/human/USA/WA-UW-087424/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-08-19	SRR21236101	Sereewit et al		IIb	hMPXV-1	B.1	1.0	0.0	610.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP484341	OP484341	OP484341.1	MPXV22/human/USA-OK-180	2022-08-17	North America	USA	Oklahoma		Homo sapiens	2022-09-21		Chapman et al		IIb	hMPXV-1	B.1.4	0.9988742907270968	222.0	612.0	0.0	good	good	good	good	good		False	Chapman,R.C., Bernhard,K., McCutchen,E.L., Fauver,J.R., O'Dell,J.X., Mannell,M., Wiley,M.R., Cross,S.T.	University of Nebraska Medical Center, Environmental, Agricultural, and Occupational Health
OP531887	OP531887	OP531887.1	B1118307	2022-08-03	North America	USA	New Castle County	De	Homo sapiens	2022-09-26		Bajwa et al		IIb	hMPXV-1	B.1	0.937878088728202	10686.0	581.0	0.0	mediocre	good	good	good	good		False	Bajwa,M.I., Miller,H.	Delaware Public Health Lab, Sequencing/Bioinformatics
OP881952	OP881952	OP881952.1	MPXV_USA_2022_TX0030	2022-08-XX	North America	USA	Texas		Homo sapiens	2022-11-23	SRR22383422	Gigante et al		IIb	hMPXV-1	B.1.2	0.9997920987378872	41.0	610.0	0.0	good	good	good	good	good		False	Gigante,C., Kubin,G., Zhao,H., Batra,D., Hetrick,E., Howard,D., Kovar,L., Seabolt,M., Morrison,S., Desch,M., Knipe,K., Weigand,M., Sheth,M., Burgin,A., Burroughs,M., Lee,J., Wilkins,K., McCollum,A., Hutson,C., Davidson,W., Rao,A., White,S., Li,Y.	CDC, DHCPP-PRB
OP442565	OP442565	OP442565.1	hMPX/Human/USA/CA-LACPHL-MA00097/2022	2022-08-03	North America	USA			Homo sapiens	2022-09-15		Hemarajata et al		IIb	hMPXV-1	B.1.4	0.9823638880578472	2730.0	600.0	1.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP539894	OP539894	OP539894.1	MPX/Human/USA/CA-LACPHL-MA00109/2022	2022-08-25	North America	USA			Homo sapiens	2022-09-27		Hemarajata et al		IIb	hMPXV-1	B.1	0.9837177816428256	1663.0	605.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP820455	OP820455	OP820455.1	hMpxV/Human/USA/IL-RIPHL-MPXV_10006/2022	2022-08-08	North America	USA	Illinois	Cook County IL	Homo sapiens	2022-11-14		Barbian et al		IIb	hMPXV-1	B.1.13	0.9959433900075554	108.0	610.0	0.0	good	good	good	good	good		False	Barbian,H., Green,S., Kunstman,K., Araujo Perez,F., Bobrovska,S., Hayden,M., Moore,N.	Rush University Meical Center, Regional Innovative Public Health Laboratory (RIPHL)
OP580609	OP580609	OP580609.1	hMPX/USA/CA-LACPHL-MA00176/2022	2022-08-02	North America	USA			Homo sapiens	2022-10-04		Hemarajata et al		IIb	hMPXV-1	B.1.8	0.9899598902686996	1271.0	606.0	3.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP257247	OP257247	OP257247.1	MpxV/human/USA/WA-UW-088432/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-08-19	SRR21236102	Sereewit et al		IIb	hMPXV-1	B.1	0.9999290093251322	10.0	607.0	4.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP587259	OP587259	OP587259.1	MPXV/Human/USA/CA-CDPH-MPX000037/2022	2022-08-11	North America	USA			Homo sapiens	2022-10-05		Probert et al		IIb	hMPXV-1	B.1	0.9947162654848408	265.0	606.0	1.0	good	good	good	good	good		False	Probert,W., Espinosa,A., Kath,C., Haw,M., O'Neil,R., Bell,J., Hacker,J.	CDPH, VRDL
OP310053	OP310053	OP310053.1	MpxV/human/USA/WA-UW-082670/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-08-26	SRR21236133	Sereewit et al		IIb	hMPXV-1	B.1.13	0.9999949292375094	1.0	610.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP257265	OP257265	OP257265.1	MpxV/human/USA/WA-UW-089183/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-08-19	SRR21236078	Sereewit et al		IIb	hMPXV-1	B.1	1.0	0.0	610.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP257266	OP257266	OP257266.1	MpxV/human/USA/WA-UW-083179/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-08-19	SRR21236077	Sereewit et al		IIb	hMPXV-1	B.1	0.9999391508501132	12.0	606.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP580587	OP580587	OP580587.1	hMPX/USA/CA-LACPHL-MA00154/2022	2022-08-05	North America	USA			Homo sapiens	2022-10-04		Hemarajata et al		IIb	hMPXV-1	B.1	0.988073566622213	805.0	602.0	1.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP442558	OP442558	OP442558.2	hMPX/Human/USA/CA-LACPHL-MA00075/2022	2022-08-16	North America	USA			Homo sapiens	2022-09-15		Hemarajata et al		IIb	hMPXV-1	B.1.11	0.9834236774183734	402.0	598.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP628470	OP628470	OP628470.1	MpxV/human/USA/WA-UW-086652/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-10-13	SRR21887144	Sereewit et al		IIb	hMPXV-1	B.1	1.0	0.0	609.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP328311	OP328311	OP328311.1	MpxV/human/USA/WA-UW-088258/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-08-30	SRR21236111	Sereewit et al		IIb	hMPXV-1	B.1	0.9998225233128304	35.0	609.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP442553	OP442553	OP442553.1	hMPX/Human/USA/CA-LACPHL-MA00086/2022	2022-08-01	North America	USA			Homo sapiens	2022-09-15		Hemarajata et al		IIb	hMPXV-1	B.1.4	0.990801636842132	261.0	604.0	2.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP531890	OP531890	OP531890.1	B1118356	2022-08-18	North America	USA	New Castle County	De	Homo sapiens	2022-09-26		Bajwa et al		IIb	hMPXV-1	B.1.3	0.8186796748627091	34179.0	499.0	1.0	bad	good	good	good	good	OPG200:71-150	False	Bajwa,M.I., Miller,H.	Delaware Public Health Lab, Sequencing/Bioinformatics
OP820452	OP820452	OP820452.1	hMpxV/Human/USA/IL-RIPHL-MPXV_10003/2022	2022-08-06	North America	USA	Illinois	Cook County IL	Homo sapiens	2022-11-14		Barbian et al		IIb	hMPXV-1	B.1	0.9944170904978982	377.0	612.0	0.0	good	good	good	good	good		False	Barbian,H., Green,S., Kunstman,K., Araujo Perez,F., Bobrovska,S., Hayden,M., Moore,N.	Rush University Meical Center, Regional Innovative Public Health Laboratory (RIPHL)
OP440549	OP440549	OP440549.1	hMPX/Human/USA/CA-LACPHL-MA00034/2022	2022-08-13	North America	USA			Homo sapiens	2022-09-15		Hemarajata et al		IIb	hMPXV-1	B.1.7	0.9668118594993128	5764.0	593.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP539921	OP539921	OP539921.1	MPX/Human/USA/CA-LACPHL-MA00136/2022	2022-08-08	North America	USA			Homo sapiens	2022-09-27		Hemarajata et al		IIb	hMPXV-1	B.1	0.988519793721382	716.0	604.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP628448	OP628448	OP628448.1	MpxV/human/USA/WA-UW-082531/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-10-13	SRR21887154	Sereewit et al		IIb	hMPXV-1	B.1.1	0.9864813472001784	2662.0	598.0	4.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP392547	OP392547	OP392547.1	MpxV/human/USA/WA-UW-085462/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-09-08	SRR21524972	Sereewit et al		IIb	hMPXV-1	B.1	1.0	0.0	609.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP289783	OP289783	OP289783.1	LIM-INS-003	2022-06-27	South America	Peru			Homo sapiens	2022-08-24		Padilla et al		IIb	hMPXV-1	B.1.6	1.0	0.0	607.0	0.0	good	good	good	good	good		False	Padilla,C., Silva,I., Hurtado,V., Jimenez,V., Barcena,L., Mestanza,O., Lope,P., Nunez,A.	Instituto Nacional de Salud Peru, Laboratorio de Biotecnologia y Biologia Molecular
OP289782	OP289782	OP289782.1	LIM-INS-001	2022-06-25	South America	Peru			Homo sapiens	2022-08-24		Silva et al		IIb	hMPXV-1	B.1.6	1.0	0.0	607.0	0.0	good	good	good	good	good		False	Silva,I., Jimenez,V., Hurtado,V., Barcena,L.	Instituto Nacional de Salud Peru, Laboratorio de Biotecnologia y Biologia Molecular
OP295383	OP295383	OP295383.2	INS-MPXV-0016-H1	2022-07-29	South America	Colombia	Antioquia		Homo sapiens	2022-08-25		Laiton-Donato et al		IIb	hMPXV-1	B.1	0.9499566449807058	6750.0	561.0	0.0	good	good	good	good	good		False	Laiton-Donato,K., Alvarez-Diaz,D.A., Franco-Munoz,C., Ruiz-Moreno,H.A., Rojas-Estevez,P., Rosales,A., Martinez,D., Flores,A.C., Prieto,F., Walteros,D., Gomez,S., Mercado-Reyes,M.	Instituto Nacional de Salud, Direccion de Investigacion en Salud Publica
OP295382	OP295382	OP295382.2	INS-MPXV-0015-L1	2022-07-21	South America	Colombia	La Guajira		Homo sapiens	2022-08-25		Laiton-Donato et al		IIb	hMPXV-1	B.1.10	0.9600018254744966	4769.0	570.0	0.0	good	good	good	good	good		False	Laiton-Donato,K., Alvarez-Diaz,D.A., Franco-Munoz,C., Ruiz-Moreno,H.A., Rojas-Estevez,P., Rosales,A., Martinez,D., Flores,A.C., Prieto,F., Walteros,D., Gomez,S., Mercado-Reyes,M.	Instituto Nacional de Salud, Direccion de Investigacion en Salud Publica
OP693649	OP693649	OP693649.1	ANT_INS_MPX_0039_L	2022-07-29	South America	Colombia	Antioquia		Homo sapiens	2022-10-21		Laiton-Donato et al		IIb	hMPXV-1	B.1	0.8619484911946209	27038.0	511.0	0.0	bad	good	good	good	good		False	Laiton-Donato,K., Alvarez-Diaz,D.A., Franco-Munoz,C., Ruiz-Moreno,H.A., Rojas-Estevez,P., Rosales,A., Martinez,D., Flores,A., Prieto,F., Walteros,D., Gomez,S., Mercado-Reyes,M.	Instituto Nacional de Salud, Direccion de Investigacion en Salud Publica
OP320550	OP320550	OP320550.1	LIM-INS-015	2022-07-09	South America	Peru			Homo sapiens	2022-08-29		Padilla et al		IIb	hMPXV-1	B.1.6	1.0	0.0	607.0	0.0	good	good	good	good	good		False	Padilla,C., Silva,I., Hurtado,V., Jimenez,V., Barcena,L., Lope,P., Arotinco,G.	Instituto Nacional de Salud Peru, Laboratorio de Biotecnologia y Biologia Molecular
OP320552	OP320552	OP320552.1	LIM-INS-012	2022-07-06	South America	Peru			Homo sapiens	2022-08-29		Padilla et al		IIb	hMPXV-1	B.1.6	1.0	0.0	608.0	0.0	good	good	good	good	good		False	Padilla,C., Silva,I., Hurtado,V., Jimenez,V., Barcena,L., Lope,P., Arotinco,G.	Instituto Nacional de Salud Peru, Laboratorio de Biotecnologia y Biologia Molecular
OP320549	OP320549	OP320549.1	LIM-INS-010	2022-07-02	South America	Peru			Homo sapiens	2022-08-29		Padilla et al		IIb	hMPXV-1	B.1.6	0.9999949292375094	1.0	607.0	0.0	good	good	good	good	good		False	Padilla,C., Silva,I., Hurtado,V., Jimenez,V., Barcena,L., Lope,P., Arotinco,G.	Instituto Nacional de Salud Peru, Laboratorio de Biotecnologia y Biologia Molecular
OP320551	OP320551	OP320551.1	LIM-INS-018	2022-07-09	South America	Peru			Homo sapiens	2022-08-29		Padilla et al		IIb	hMPXV-1	B.1.6	1.0	0.0	607.0	0.0	good	good	good	good	good		False	Padilla,C., Silva,I., Hurtado,V., Jimenez,V., Barcena,L., Lope,P., Arotinco,G.	Instituto Nacional de Salud Peru, Laboratorio de Biotecnologia y Biologia Molecular
OP320548	OP320548	OP320548.1	LIM-INS008	2022-07-01	South America	Peru			Homo sapiens	2022-08-29		Padilla et al		IIb	hMPXV-1	B.1.6	1.0	0.0	607.0	0.0	good	good	good	good	good		False	Padilla,C., Silva,I., Hurtado,V., Jimenez,V., Barcena,L., Lope,P., Arotinco,G.	Instituto Nacional de Salud Peru, Laboratorio de Biotecnologia y Biologia Molecular
OP320553	OP320553	OP320553.1	LIM-INS-013	2022-07-08	South America	Peru			Homo sapiens	2022-08-29		Padilla et al		IIb	hMPXV-1	B.1.6	0.9999949292375094	0.0	607.0	1.0	good	good	good	good	good		False	Padilla,C., Silva,I., Hurtado,V., Jimenez,V., Barcena,L., Lope,P., Arotinco,G.	Instituto Nacional de Salud Peru, Laboratorio de Biotecnologia y Biologia Molecular
OP320554	OP320554	OP320554.1	LIM-INS-016	2022-07-09	South America	Peru			Homo sapiens	2022-08-29		Padilla et al		IIb	hMPXV-1	B.1	1.0	0.0	609.0	0.0	good	good	good	good	good		False	Padilla,C., Silva,I., Hurtado,V., Jimenez,V., Barcena,L., Lope,P., Arotinco,G.	Instituto Nacional de Salud Peru, Laboratorio de Biotecnologia y Biologia Molecular
OP320555	OP320555	OP320555.1	LIM-INS-021	2022-07-09	South America	Peru			Homo sapiens	2022-08-29		Padilla et al		IIb	hMPXV-1	B.1.6	1.0	0.0	607.0	0.0	good	good	good	good	good		False	Padilla,C., Silva,I., Hurtado,V., Jimenez,V., Barcena,L., Lope,P., Arotinco,G.	Instituto Nacional de Salud Peru, Laboratorio de Biotecnologia y Biologia Molecular
OP358276	OP358276	OP358276.1	SIC-AOUP-UNIPA_VL_9aug	2022-08-09	Europe	Italy			Homo sapiens	2022-09-02		Tramuto et al		IIb	hMPXV-1	B.1.5	0.9980883225410604	353.0	610.0	0.0	good	good	good	good	good		False	Tramuto,F.	"University of Palermo, Department of Health Promotion Sciences Maternal and Infant Care, Internal Medicine and Medical Specialties ""G. D'Alessandro"""
OP523981	OP523981	OP523981.1	MPXV/Germany/2022/RKI379	2022-09-XX	Europe	Germany			Homo sapiens	2022-09-26		Brinkmann et al		IIb	hMPXV-1	B.1	1.0	0.0	605.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP523988	OP523988	OP523988.1	MPXV/Germany/2022/RKI386	2022-09-XX	Europe	Germany			Homo sapiens	2022-09-26		Brinkmann et al		IIb	hMPXV-1	B.1	0.9999898584750188	2.0	605.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP484686	OP484686	OP484686.1	MPXV/Germany/2022/RKI365	2022-09-XX	Europe	Germany			Homo sapiens	2022-09-21		Brinkmann et al		IIb	hMPXV-1	B.1	0.9953703938461228	913.0	600.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Uddin,S., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP494258	OP494258	OP494258.1	MPXV/Germany/2022/ON/RKI305	2022-09-XX	Europe	Germany			Homo sapiens	2022-09-22		Brinkmann et al		IIb	hMPXV-1	B.1	0.9654630366768252	302.0	579.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP484678	OP484678	OP484678.1	MPXV/Germany/2022/RKI357	2022-09-XX	Europe	Germany			Homo sapiens	2022-09-21		Brinkmann et al		IIb	hMPXV-1	B.1.7	1.0	0.0	607.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Uddin,S., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP594191	OP594191	OP594191.1	MPXV/Germany/2022/RKI427	2022-09-XX	Europe	Germany			Homo sapiens	2022-10-06		Brinkmann et al		IIb	hMPXV-1	B.1	0.9945540010851432	1074.0	610.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP615327	OP615327	OP615327.1	MPXV/Germany/2022/ON/RKI450	2022-09-XX	Europe	Germany			Homo sapiens	2022-10-12		Brinkmann et al		IIb	hMPXV-1	B.1	0.9657115040388624	259.0	578.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP524002	OP524002	OP524002.1	MPXV/Germany/2022/RKI401	2022-09-XX	Europe	Germany			Homo sapiens	2022-09-26		Brinkmann et al		IIb	hMPXV-1	B.1	0.9957608425578954	836.0	608.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
