strain	accession	genbank_accession_rev	strain_original	date	region	country	division	location	host	date_submitted	sra_accession	abbr_authors	reverse	clade	outbreak	lineage	coverage	missing_data	divergence	nonACGTN	QC_missing_data	QC_mixed_sites	QC_rare_mutations	QC_frame_shifts	QC_stop_codons	frame_shifts	is_reverse_complement	authors	institution
OP539920	OP539920	OP539920.1	MPX/Human/USA/CA-LACPHL-MA00135/2022	2022-09-09	North America	USA			Homo sapiens	2022-09-27		Hemarajata et al		IIb	hMPXV-1	B.1.2	0.9822016236581494	1960.0	598.0	2.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP442541	OP442541	OP442541.1	hMPX/Human/USA/CA-LACPHL-MA00080/2022	2022-08-04	North America	USA			Homo sapiens	2022-09-15		Hemarajata et al		IIb	hMPXV-1	B.1.4	0.982186411370678	1963.0	598.0	2.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP123044	OP123044	OP123044.1	MpxV/human/USA/WA-UW-071246/2022	2022-07-XX	North America	USA	Washington		Homo sapiens	2022-08-02	SRR20736996	Sereewit et al		IIb	hMPXV-1	B.1	1.0	0.0	606.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.	UW Virology, Laboratory Medicine
OP693655	OP693655	OP693655.1	CUN_INS_MPX_0748_L	2022-09-03	South America	Colombia	Cundinamarca		Homo sapiens	2022-10-21		Laiton-Donato et al		IIb	hMPXV-1	B.1	0.978941123376722	4029.0	591.0	0.0	good	good	good	good	good		False	Laiton-Donato,K., Alvarez-Diaz,D.A., Franco-Munoz,C., Ruiz-Moreno,H.A., Rojas-Estevez,P., Rosales,A., Martinez,D., Flores,A., Prieto,F., Walteros,D., Gomez,S., Mercado-Reyes,M.	Instituto Nacional de Salud, Direccion de Investigacion en Salud Publica
OP536764	OP536764	OP536764.1	9000385	2022-09-XX	Europe	United Kingdom			Homo sapiens	2022-09-27		Groves et al		IIb	hMPXV-1	B.1.10	0.9999797169500376	4.0	611.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP484682	OP484682	OP484682.1	MPXV/Germany/2022/RKI361	2022-09-XX	Europe	Germany			Homo sapiens	2022-09-21		Brinkmann et al		IIb	hMPXV-1	B.1.7	1.0	0.0	609.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Uddin,S., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
ON959170	ON959170	ON959170.1	MPXV/Germany/2022/RKI156	2022-07-XX	Europe	Germany			Homo sapiens	2022-07-11		Brinkmann et al		IIb	hMPXV-1	B.1.5	1.0	0.0	607.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Uddin,S., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	
OP245334	OP245334	OP245334.1	MPX/PT0081/2022	2022-07-23	Europe	Portugal			Homo sapiens	2022-08-17		Isidro et al		IIb	hMPXV-1	B.1.10	0.987845382310138	1485.0	605.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
OP890522	OP890522	OP890522.1	MPXV_USA_2022_MA0177	2022-XX-XX	North America	USA	Massachusetts		Homo sapiens	2022-11-24		Doucette et al		IIb	hMPXV-1	B.1	0.9513561754280992	8039.0	585.0	0.0	mediocre	good	good	good	good		False	Doucette,M., Gagne,L., Smole,S.C.	Massachusetts State Public Health Laboratory, DPH
OP415263	OP415263	OP415263.1	MPX_1bN2W6_9000324	2022-08-XX	Europe	United Kingdom			Homo sapiens	2022-09-12		Groves et al		IIb	hMPXV-1	B.1	1.0	0.0	604.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP727821	OP727821	OP727821.1	PrEV_case_1	2022-08-27	Europe	Belgium			Homo sapiens	2022-10-27		Berens-Riha et al		IIb	hMPXV-1	B.1.3	0.9640990015668656	6134.0	572.0	0.0	good	good	good	good	good		False	Berens-Riha,N., De Block,T., Rutgers,J., Van Gestel,L., Hens,M., Kenyon,C., Soentjens,P., Van Griensven,J., Brosius,I., Arien,K., Van Esbroeck,M., Rezende,A.M., Vercauteren,K.	Institute of Tropica Medicine, Department of Clinical Sciences
OP890564	OP890564	OP890564.1	MPXV/Human/USA/CA-LACPHL-MA00336/2022	2022-11-09	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1	0.9866486823623668	1133.0	601.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP536714	OP536714	OP536714.2	MPXV-USA-IL-IDPH-053	2022-07-04	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		IIb	hMPXV-1	B.1	0.996369334056762	617.0	605.0	0.0	good	good	good	good	good		False	Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry
OP257247	OP257247	OP257247.1	MpxV/human/USA/WA-UW-088432/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-08-19	SRR21236102	Sereewit et al		IIb	hMPXV-1	B.1	0.9999290093251322	10.0	607.0	4.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP642423	OP642423	OP642423.1	ANT-LDSP-ANT-MPX-25513O	2022-09-14	South America	Colombia	Antioquia	Medellin		2022-10-17		Betancur et al		IIb	hMPXV-1	B.1	0.7403008990461896	45871.0	424.0	0.0	bad	good	good	good	good		False	Betancur,I.I.B., Velarde-Hoyos,C.-A.C.V., Gomez,R.R.G., Mercado-Reyes,M.M.R.	Laboratorio Departamental de Salud Publica de Antioquia, Antioquia
OP650031	OP650031	OP650031.1	MPXV22/human/USA-OK-273	2022-09-07	North America	USA	Oklahoma		Homo sapiens	2022-10-17		Chapman et al		IIb	hMPXV-1	B.1.2	1.0	0.0	610.0	0.0	good	good	good	good	good		False	Chapman,R.C., Bernhard,K., McCutchen,E.L., Fauver,J.R., O'Dell,J.X., Mannell,M., Wiley,M.R., Cross,S.T.	University of Nebraska Medical Center, Environmental, Agricultural, and Occupational Health
OP642384	OP642384	OP642384.1	ANT-LDSP-ANT-MPX-24907-C	2022-09-09	South America	Colombia	Antioquia	Medellin	Homo sapiens	2022-10-17		Betancur et al		IIb	hMPXV-1	B.1.10	0.8704876552287167	25441.0	510.0	0.0	bad	good	good	good	good		False	Betancur,I.I.B., Velarde-Hoyos,C.-A.C.V., Gomez,R.R.G., Mercado-Reyes,M.M.R.	Laboratorio Departamental de Salud Publica de Antioquia, Antioquia
OP680503	OP680503	OP680503.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00225/2022	2022-10-03	North America	USA			Homo sapiens	2022-10-19		Hemarajata et al		IIb	hMPXV-1	B.1	0.989544087744474	512.0	602.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP920683	OP920683	OP920683.1	MPXV/Human/USA/CA-LACPHL-MA00345/2022	2022-10-31	North America	USA			Homo sapiens	2022-11-30		Hemarajata et al		IIb	hMPXV-1	B.1.3	0.986019907813538	1562.0	598.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP604522	OP604522	OP604522.1	MPXV_USA_2022_PA0008	2022-06-XX	North America	USA	Pennsylvania		Homo sapiens	2022-10-11	SRR21851075	Gigante et al		IIb	hMPXV-1	B.1	0.999781957212906	43.0	605.0	0.0	good	good	good	good	good		False	Gigante,C.M., Xia,D., Zhao,H., Batra,D., Hetrick,E.E., Howard,D.T., Kovar,L., Seabolt,M.H., Knipe,K., Burroughs,S., Lee,J., Wilkins,K., McCollum,A., Hutson,C., Davidson,W., Rao,A., Plipat,N., Li,Y.	CDC, DHCPP-PRB
OP414283	OP414283	OP414283.1	Monkeypox/PT0239/2022	2022-06-21	Europe	Portugal			Homo sapiens	2022-09-12		Isidro et al		IIb	hMPXV-1	B.1	0.9850970290402568	2163.0	594.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
OP062230	OP062230	OP062230.1	MpxV/human/CAN/UN-NML-3864/2022	2022-06-22	North America	Canada			Homo sapiens	2022-07-26		Duggan et al		IIb	hMPXV-1	B.1	0.9153436202201723	16695.0	556.0	0.0	mediocre	good	good	good	good		False	Duggan,A., Hole,D., Yadav,C., Knox,N., Tyler,A., Haidl,E., Chapel,M., Domselaar,G.V., Graham,M., Audet,J., Fernando,L., Hagan,M., Safronetz,D., Leung,A., Peters,G., Go,A., Laminman,V., Kaplen,B., Antonation,K., Jolly,G., Griffiths,E., Charest,H., Levade,I., Fafard,J.	National Microbiology Laboratory, Public Health Agency of Canada
OP355562	OP355562	OP355562.1	MPXV/Germany/2022/ON/RKI300	2022-08-XX	Europe	Germany			Homo sapiens	2022-09-02		Brinkmann et al		IIb	hMPXV-1	B.1.5	0.9656303718390136	268.0	578.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Uddin,S., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP597784	OP597784	OP597784.1	MN-MDH-MPXV_0010	2022-07-12	North America	USA	Minnesota		Homo sapiens	2022-10-07		Plumb et al		IIb	hMPXV-1	B.1	0.9153588325076442	15994.0	559.0	0.0	mediocre	good	good	good	good		False	Plumb,M.R.	Minnesota Department of Health
OP477455	OP477455	OP477455.1	ANT-LDSP-ANT-MPX-23285-L	2022-08-24	South America	Colombia	Antioquia	Medellin	Homo sapiens	2022-09-20		Betancur et al		IIb	hMPXV-1	B.1.10	0.7745031920449879	39125.0	436.0	0.0	bad	good	good	good	good		False	Betancur,I.I.B., Velarde-Hoyos,C.-A.C.V., Gomez,R.R.G., Mercado-Reyes,M.M.R.	Laboratorio Departamental de Salud Publica de Antioquia, Antioquia
OP484675	OP484675	OP484675.1	MPXV/Germany/2022/RKI354	2022-09-XX	Europe	Germany			Homo sapiens	2022-09-21		Brinkmann et al		IIb	hMPXV-1	B.1	1.0	0.0	607.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Uddin,S., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP324460	OP324460	OP324460.1	Monkeypox/PT0139/2022	2022-07-11	Europe	Portugal			Homo sapiens	2022-08-29		Isidro et al		IIb	hMPXV-1	B.1	0.9746208337347688	4223.0	595.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
OP722514	OP722514	OP722514.1	MPX/Human/USA/CA-LACPHL-MA00255/2022	2022-07-13	North America	USA			Homo sapiens	2022-10-27		Hemarajata et al		IIb	hMPXV-1	B.1.2	0.983200563868789	1768.0	602.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP555480	OP555480	OP555480.1	Monkeypox/PT0384/2022	2022-07-12	Europe	Portugal			Homo sapiens	2022-09-30		Isidro et al		IIb	hMPXV-1	B.1	0.982881105831884	2534.0	597.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
OP539925	OP539925	OP539925.1	MPX/Human/USA/CA-LACPHL-MA00140/2022	2022-08-19	North America	USA			Homo sapiens	2022-09-27		Hemarajata et al		IIb	hMPXV-1	B.1	0.9889102424331546	638.0	603.0	1.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP324523	OP324523	OP324523.1	Monkeypox/PT0213/2022	2022-06-24	Europe	Portugal			Homo sapiens	2022-08-29		Isidro et al		IIb	hMPXV-1	B.1	0.990218499155718	319.0	597.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
OP890418	OP890418	OP890418.1	MPXV_USA_2022_MA0060	2022-XX-XX	North America	USA	Massachusetts		Homo sapiens	2022-11-24		Doucette et al		IIb	hMPXV-1	B.1	0.9782413581530256	2741.0	595.0	2.0	good	good	good	good	good		False	Doucette,M., Gagne,L., Smole,S.C.	Massachusetts State Public Health Laboratory, DPH
OP415258	OP415258	OP415258.1	MPX_XAF7gk_9000317	2022-08-XX	Europe	United Kingdom			Homo sapiens	2022-09-12		Groves et al		IIb	hMPXV-1	B.1.1	0.9993915085011332	120.0	608.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP536792	OP536792	OP536792.1	9000418	2022-08-XX	Europe	United Kingdom			Homo sapiens	2022-09-27		Groves et al		IIb	hMPXV-1	B.1.7	0.9999949292375094	0.0	611.0	1.0	good	good	good	good	good	NBT03_gp174:127-177	False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP378698	OP378698	OP378698.1	MPXV_USA_2022_GA0007	2022-06-XX	North America	USA	Georgia		Homo sapiens	2022-09-06	SRR21684341	Gigante et al		IIb	hMPXV-1	B.1	0.9997920987378872	41.0	603.0	0.0	good	good	good	good	good		False	Gigante,C.M., Pavlick,J., Zhao,H., Batra,D., Hetrick,E.E., Howard,D.T., Kovar,L., Seabolt,M.H., Weigand,M.R., Burroughs,M., Lee,J., Wilkins,K., McCollum,A., Hutson,C., Davidson,W., Rao,A., Parrott,T., Li,Y.	CDC, DHCPP-PRB
OP743969	OP743969	OP743969.1	MpxV/human/USA/WA-UW-099881/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085343	Sereewit et al		IIb	hMPXV-1	B.1	1.0	0.0	613.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP920677	OP920677	OP920677.1	MPXV/Human/USA/CA-LACPHL-MA00339/2022	2022-10-13	North America	USA			Homo sapiens	2022-11-30		Hemarajata et al		IIb	hMPXV-1	B.1	0.9919273461150352	693.0	602.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP314958	OP314958	OP314958.1	MPXV22/human/USA-NE-99	2022-08-01	North America	USA	Nebraska		Homo sapiens	2022-08-29		Tegomoh et al		IIb	hMPXV-1	B.1.11	1.0	0.0	613.0	0.0	good	good	good	good	good		False	Tegomoh,B., Cross,S.T., Chapman,R.C., Bernhard,K., McCutchen,E.L., Fauver,J.R., Pratt,C.B., Warden,D.E., Iwen,P.C., Donahue,M., Wiley,M.R.	University of Nebraska Medical Center, Environmental, Agricultural, and Occupational Health
OP743993	OP743993	OP743993.1	MpxV/human/USA/WA-UW-094603/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085317	Sereewit et al		IIb	hMPXV-1	B.1.11	1.0	0.0	612.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
ON880509	ON880509	ON880509.1	MpxV/human/CAN/UN-NML-3137/2022	2022-05-29	North America	Canada			Homo sapiens	2022-06-30		Duggan et al		IIb	hMPXV-1	B.1	0.9961462205071776	736.0	604.0	0.0	good	good	good	good	good		False	Duggan,A., Hole,D., Knox,N., Yadav,C., Haidl,E., Chapel,M., Domselaar,G.V., Jolly,G., Audet,J., Fernando,L., Antonation,K., Safronetz,D., Hagan,M., Griffiths,E., Leung,A., Graham,M., Peters,G., Go,A., Laminman,V., Kaplen,B., Eshaghi,A., Gubbay,J.B., Hasso,M., Marchand-Austin,A., Olsha,R., Patel,S.N.	National Microbiology Laboratory, Public Health Agency of Canada
OP890561	OP890561	OP890561.1	MPXV/Human/USA/CA-LACPHL-MA00333/2022	2022-11-09	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1	0.9835149511432034	1698.0	598.0	5.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
ON959168	ON959168	ON959168.1	MPXV/Germany/2022/RKI154	2022-07-XX	Europe	Germany			Homo sapiens	2022-07-11		Brinkmann et al		IIb	hMPXV-1	B.1.1	1.0	0.0	609.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Uddin,S., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	
OP580152	OP580152	OP580152.1	MPXV/Human/USA/CA-CDPH-MPX000004/2022	2022-06-04	North America	USA			Homo sapiens	2022-10-04		Probert et al		IIb	hMPXV-1	B.1.7	0.9967040043811388	650.0	602.0	0.0	good	good	good	good	good		False	Probert,W., Espinosa,A., Kath,C., Haw,M., O'Neil,R., Bell,J., Hacker,J.	CDPH, VRDL
ON880421	ON880421	ON880421.1	MPX/UZ_REGA_5/Belgium/2022	2022-05-27	Europe	Belgium			Homo sapiens	2022-06-30		Vanmechelen et al		IIb	hMPXV-1	B.1	0.998960493689436	0.0	606.0	0.0	good	good	good	good	good		False	Vanmechelen,B., Wawina-Bokalanga,T., Logist,A.-S., Sinnesael,R., Ysebaert,L., Verlinden,J., Van Holm,B., Bloemen,M., Maes,P.	
OP890529	OP890529	OP890529.1	MPXV/Human/USA/CA-LACPHL-MA00324/2022	2022-10-26	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1.11	0.9856142468142934	2145.0	608.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP185709	OP185709	OP185709.1	MPXV_USA_2022_TX0001	2022-06-XX	North America	USA	Texas		Homo sapiens	2022-08-10	SRR21714304	Gigante et al		IIb	hMPXV-1	B.1.1	0.999873230937736	25.0	606.0	0.0	good	good	good	good	good		False	Gigante,C.M., Kubin,G., Seabolt,M.H., Zhao,H., Wilkins,K., McCollum,A., Hutson,C., Davidson,W., Rao,A., White,S.L., Li,Y.	CDC, DHCPP-PRB
OP536734	OP536734	OP536734.1	MPXV-USA-IL-IDPH-073	2022-06-30	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		IIb	hMPXV-1	B.1.13	0.9994219330760766	15.0	609.0	0.0	good	good	good	good	good		False	Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry
OP743954	OP743954	OP743954.1	MpxV/human/USA/WA-UW-082153/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085312	Sereewit et al		IIb	hMPXV-1	B.1	1.0	0.0	605.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP555521	OP555521	OP555521.1	Monkeypox/PT0437/2022	2022-08-02	Europe	Portugal			Homo sapiens	2022-09-30		Isidro et al		IIb	hMPXV-1	B.1	0.98266306304479	2597.0	600.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
OP628438	OP628438	OP628438.1	MpxV/human/USA/WA-UW-080597/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-10-13	SRR21887133	Sereewit et al		IIb	hMPXV-1	B.1.11	1.0	0.0	613.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP863218	OP863218	OP863218.1	hMpxV/USA/CA-CDPH-000043/2022	2022-07-01	North America	USA			Homo sapiens	2022-11-21		Haw et al		IIb	hMPXV-1	B.1	0.9915216851157908	518.0	607.0	1.0	good	good	good	good	good		False	Haw,M., Probert,W., Espinosa,A., Kath,C., O'Neil,R., Bell,J., Hacker,J.	CDPH, VRDL
OP615274	OP615274	OP615274.1	MPX/Human/USA/CA-LACPHL-MA00201/2022	2022-07-19	North America	USA			Homo sapiens	2022-10-12		Hemarajata et al		IIb	hMPXV-1	B.1	0.9887327657459852	672.0	603.0	2.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP536722	OP536722	OP536722.2	MPXV-USA-IL-IDPH-061	2022-06-24	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		IIb	hMPXV-1	B.1	0.9644184596037706	6918.0	589.0	0.0	good	good	good	good	good		False	Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry
OP881953	OP881953	OP881953.1	MPXV_USA_2022_TX0031	2022-09-XX	North America	USA	Texas		Homo sapiens	2022-11-23	SRR22383414	Gigante et al		IIb	hMPXV-1	B.1.2	0.9997920987378872	41.0	608.0	0.0	good	good	good	good	good		False	Gigante,C., Kubin,G., Zhao,H., Batra,D., Hetrick,E., Howard,D., Kovar,L., Seabolt,M., Morrison,S., Desch,M., Knipe,K., Weigand,M., Sheth,M., Burgin,A., Burroughs,M., Lee,J., Wilkins,K., McCollum,A., Hutson,C., Davidson,W., Rao,A., White,S., Li,Y.	CDC, DHCPP-PRB
OP890407	OP890407	OP890407.1	MPXV_USA_2022_MA0049	2022-XX-XX	North America	USA	Massachusetts		Homo sapiens	2022-11-24		Doucette et al		IIb	hMPXV-1	B.1	0.985654812914218	1281.0	598.0	0.0	good	good	good	good	good		False	Doucette,M., Gagne,L., Smole,S.C.	Massachusetts State Public Health Laboratory, DPH
ON622712	ON622712	ON622712.1	MPX/UZ_REGA_1/Belgium/2022	2022-05-19	Europe	Belgium			Homo sapiens	2022-05-27		Vanmechelen et al		IIb	hMPXV-1	B.1	1.0	0.0	607.0	0.0	good	good	good	good	good		False	Vanmechelen,B., Wawina-Bokalanga,T., Logist,A.-S., Sinnesael,R., Ysebaert,L., Verlinden,J., Bloemen,M., Maes,P.	Microbiology, Immunology & Transplantation, KU Leuven, Rega Institute, Belgium
OP215210	OP215210	OP215210.1	MPXV/Germany/2022/RKI202	2022-08-XX	Europe	Germany			Homo sapiens	2022-08-12		Brinkmann et al		IIb	hMPXV-1	B.1.7	0.9999898584750188	2.0	607.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Uddin,S., Schrick,L., Michel,J., Jessen,H., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP890532	OP890532	OP890532.1	MPXV/Human/USA/CA-LACPHL-MA00298/2022	2022-09-30	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1	0.9768266154181604	3022.0	597.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP415261	OP415261	OP415261.1	MPX_1bN2W6_9000321	2022-08-XX	Europe	United Kingdom			Homo sapiens	2022-09-12		Groves et al		IIb	hMPXV-1	B.1	0.9999949292375094	0.0	604.0	1.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP890362	OP890362	OP890362.1	MPXV_USA_2022_MA0004	2022-XX-XX	North America	USA	Massachusetts		Homo sapiens	2022-11-24		Doucette et al		IIb	hMPXV-1	B.1.10	0.9868616543869702	1037.0	600.0	1.0	good	good	good	good	good		False	Doucette,M., Gagne,L., Smole,S.C.	Massachusetts State Public Health Laboratory, DPH
OP205122	OP205122	OP205122.1	MPXV_UK_2022_9000165	2022-07-04	Europe	United Kingdom			Homo sapiens	2022-08-11		Groves et al		IIb	hMPXV-1	B.1.7	1.0	0.0	608.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
ON682266	ON682266	ON682266.2	MPXV/Germany/2022/RKI09	2022-05-XX	Europe	Germany			Homo sapiens	2022-06-06		Brinkmann et al		IIb	hMPXV-1	B.1	0.9989858475018888	200.0	605.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Uddin,S., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Centre for Biological Threats, Highly Pathogenic Viruses, Robert Koch Institute, Germany
OP351287	OP351287	OP351287.2	MPXV22/human/USA-OK-149	2022-08-11	North America	USA	Oklahoma		Homo sapiens	2022-09-01		Chapman et al		IIb	hMPXV-1	B.1	1.0	0.0	606.0	0.0	good	good	good	good	good		False	Chapman,R.C., Bernhard,K., McCutchen,E.L., Fauver,J.R., O'Dell,J.X., Mannell,M., Wiley,M.R., Cross,S.T.	University of Nebraska Medical Center, Environmental, Agricultural, and Occupational Health
OP642393	OP642393	OP642393.1	ANT-LDSP-ANT-MPX-24535-O	2022-09-07	South America	Colombia	Antioquia	Bello	Homo sapiens	2022-10-17		Betancur et al		IIb	hMPXV-1	B.1	0.7717548387751066	39667.0	430.0	0.0	bad	good	good	good	good		False	Betancur,I.I.B., Velarde-Hoyos,C.-A.C.V., Gomez,R.R.G., Mercado-Reyes,M.M.R.	Laboratorio Departamental de Salud Publica de Antioquia, Antioquia
